BS,PUNJAB,Topup,200,Talktime of Rs. 171 on a recharge of Rs. 200.,PB,N.A,NULL,10,BGP,,,,,,
BS,ORISSA,Topup,10,Talktime of Rs. 7.9 on a recharge of Rs. 10,OR,N.A,NULL,10,BGP,,,,,,
BS,ORISSA,Topup,20,Talktime of Rs. 15.8 on a recharge of Rs. 20,OR,N.A,NULL,10,BGP,,,,,,
BS,ORISSA,Topup,30,Talktime of Rs. 23.7 on a recharge of Rs. 30,OR,N.A,NULL,10,BGP,,,,,,
BS,ORISSA,Topup,40,Talktime of Rs. 32.6 on a recharge of Rs. 40,OR,N.A,NULL,10,BGP,,,,,,
BS,ORISSA,Topup,50,Talktime of Rs. 41.91 on a recharge of Rs. 50.,OR,N.A,NULL,10,BGP,,,,,,
BS,ORISSA,Topup,200,Talktime of Rs. 175 on a recharge of Rs. 200,OR,N.A,NULL,10,BGP,,,,,,
BS,NORTH EAST,Topup,30,Talktime of Rs. 23.70 on a recharge of Rs. 30,NE,0 days,NULL,10,BGP,,,,,,
BS,NORTH EAST,Topup,50,Talktime of Rs. 41.50 on a recharge of Rs. 50,NE,45 days,NULL,10,BGP,,,,,,
BS,MAHARASHTRA,Topup,10,Talktime of Rs. 7.9 on a recharge of Rs. 10,MH,N.A,NULL,10,BGP,,,,,,
BS,MAHARASHTRA,Topup,20,Talktime of Rs. 15.8 on a recharge of Rs. 20,MH,N.A,NULL,10,BGP,,,,,,
BS,MAHARASHTRA,Topup,30,Talktime of Rs. 23.7 on a recharge of Rs. 30,MH,N.A,NULL,10,BGP,,,,,,
ID,HIMACHAL PRADESH,Topup,60,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,70,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,110,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,120,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,130,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,140,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,150,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,160,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,170,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,180,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,190,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,210,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,230,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,240,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,260,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,270,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,280,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,290,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,400,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,450,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,HIMACHAL PRADESH,Topup,600,Regular Talktime,HP,NA,NULL,2,IDP,,,,,,
ID,KARNATAKA,Topup,40,Regular Talktime,KN,NA,NULL,2,IDP,,,,,,
ID,KARNATAKA,Topup,50,Regular Talktime,KN,NA,NULL,2,IDP,,,,,,
ID,KARNATAKA,Topup,60,Regular Talktime,KN,NA,NULL,2,IDP,,,,,,
ID,KARNATAKA,Topup,70,Regular Talktime,KN,NA,NULL,2,IDP,,,,,,
ID,KARNATAKA,Topup,80,Regular Talktime,KN,NA,NULL,2,IDP,,,,,,
ID,KARNATAKA,Topup,90,Regular Talktime,KN,NA,NULL,2,IDP,,,,,,
ID,KARNATAKA,Topup,100,Regular Talktime,KN,NA,NULL,2,IDP,,,,,,
ID,KARNATAKA,Topup,110,Regular Talktime,KN,NA,NULL,2,IDP,,,,,,
ID,KARNATAKA,Topup,120,Regular Talktime,KN,NA,NULL,2,IDP,,,,,,
MT,MUMBAI,Topup,10,Regular Talktime,MU,NA,NULL,14,MMP,,,,,,
MT,MUMBAI,Topup,20,Regular Talktime,MU,NA,NULL,14,MMP,,,,,,
MT,MUMBAI,Topup,40,Regular Talktime,MU,NA,NULL,14,MMP,,,,,,
MT,MUMBAI,Topup,50,Regular Talktime,MU,NA,NULL,14,MMP,,,,,,
MT,MUMBAI,Topup,100,Regular Talktime,MU,NA,NULL,14,MMP,,,,,,
MT,MUMBAI,Topup,130,Regular Talktime,MU,NA,NULL,14,MMP,,,,,,
MT,DELHI,Topup,10,Regular Talktime,DL,0 Days,NULL,14,MMP,,,,,,
MT,DELHI,Topup,20,Regular Talktime,DL,0 Days,NULL,14,MMP,,,,,,
MT,DELHI,Topup,30,Regular Talktime,DL,0 Days,NULL,14,MMP,,,,,,
MT,DELHI,Topup,50,Regular Talktime,DL,0 Days,NULL,14,MMP,,,,,,
MT,DELHI,Topup,80,Regular Talktime,DL,0 Days,NULL,14,MMP,,,,,,
MS,WEST BENGAL & ANDAMAN NIKOBAR,Topup,10,Top-up,WB,NA,NULL,5,MTP,,,,,,
MS,WEST BENGAL & ANDAMAN NIKOBAR,Topup,20,Top-up,WB,NA,NULL,5,MTP,,,,,,
MS,WEST BENGAL & ANDAMAN NIKOBAR,Topup,30,Top-up,WB,NA,NULL,5,MTP,,,,,,
MS,WEST BENGAL & ANDAMAN NIKOBAR,Topup,40,Top-up,WB,NA,NULL,5,MTP,,,,,,
MS,WEST BENGAL & ANDAMAN NIKOBAR,Topup,50,Top-up,WB,NA,NULL,5,MTP,,,,,,
MS,WEST BENGAL & ANDAMAN NIKOBAR,Topup,60,Top-up,WB,NA,NULL,5,MTP,,,,,,
MS,WEST BENGAL & ANDAMAN NIKOBAR,Topup,100,Top-up,WB,NA,NULL,5,MTP,,,,,,
MS,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,10,Top-up Voucher,UW,NA,NULL,5,MTP,,,,,,
MS,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,20,Top-up Voucher,UW,NA,NULL,5,MTP,,,,,,
MS,TAMILNADU,Topup,50,Topup,TN,Life time,NULL,5,MTP,,,,,,
MS,TAMILNADU,Topup,100,Topup,TN,Life time,NULL,5,MTP,,,,,,
MS,RAJASTHAN,Topup,50,Top Up,RJ,NA,NULL,5,MTP,,,,,,
MS,RAJASTHAN,Topup,100,Top Up,RJ,NA,NULL,5,MTP,,,,,,
MS,RAJASTHAN,Topup,200,Top Up,RJ,NA,NULL,5,MTP,,,,,,
MS,DELHI,Topup,10,Top Up,DL,NA,NULL,5,MTP,,,,,,
MS,DELHI,Topup,20,Top Up,DL,NA,NULL,5,MTP,,,,,,
MS,DELHI,Topup,50,Top Up,DL,NA,NULL,5,MTP,,,,,,
MS,DELHI,Topup,100,Top Up,DL,NA,NULL,5,MTP,,,,,,
MS,DELHI,Topup,110,Top Up,DL,NA,NULL,5,MTP,,,,,,
MS,DELHI,Topup,200,Top Up,DL,NA,NULL,5,MTP,,,,,,
MS,KERALA,Topup,50,Standard TopUp-Voice,KL,NA,NULL,5,MTP,,,,,,
MS,KERALA,Topup,100,Standard Top Up - Voice,KL,NA,NULL,5,MTP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,10,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,20,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,30,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,50,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,100,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,110,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,150,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,200,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,300,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,400,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,500,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,WEST BENGAL & ANDAMAN NIKOBAR,Topup,1000,Regular Talktime,WB,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,10,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,20,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,30,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,40,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,50,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,60,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,90,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,100,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,110,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,130,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,210,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(EAST),Topup,10,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(EAST),Topup,20,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(EAST),Topup,30,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(EAST),Topup,40,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(EAST),Topup,50,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(EAST),Topup,90,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(EAST),Topup,100,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(EAST),Topup,110,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(EAST),Topup,130,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RC,UTTAR PRADESH(EAST),Topup,210,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RC,TAMILNADU,Topup,10,Regular Talktime,TN,NA,NULL,6,RBP,,,,,,
RC,TAMILNADU,Topup,20,Regular Talktime,TN,NA,NULL,6,RBP,,,,,,
RC,TAMILNADU,Topup,30,Regular Talktime,TN,NA,NULL,6,RBP,,,,,,
RC,TAMILNADU,Topup,50,Regular Talktime,TN,NA,NULL,6,RBP,,,,,,
RC,TAMILNADU,Topup,100,Regular Talktime,TN,NA,NULL,6,RBP,,,,,,
RC,TAMILNADU,Topup,120,Regular Talktime,TN,NA,NULL,6,RBP,,,,,,
RC,TAMILNADU,Topup,1000,Regular Talktime,TN,NA,NULL,6,RBP,,,,,,
RC,RAJASTHAN,Topup,10,Regular Talktime,RJ,NA,NULL,6,RBP,,,,,,
RC,RAJASTHAN,Topup,20,Regular Talktime,RJ,NA,NULL,6,RBP,,,,,,
RC,RAJASTHAN,Topup,30,Regular Talktime,RJ,NA,NULL,6,RBP,,,,,,
RC,RAJASTHAN,Topup,50,Regular Talktime,RJ,NA,NULL,6,RBP,,,,,,
RC,RAJASTHAN,Topup,70,Regular Talktime,RJ,NA,NULL,6,RBP,,,,,,
RC,RAJASTHAN,Topup,100,Regular Talktime,RJ,NA,NULL,6,RBP,,,,,,
RC,RAJASTHAN,Topup,120,Regular Talktime,RJ,NA,NULL,6,RBP,,,,,,
RC,RAJASTHAN,Topup,200,Regular Talktime,RJ,NA,NULL,6,RBP,,,,,,
RC,PUNJAB,Topup,10,Regular Talktime,PB,NA,NULL,6,RBP,,,,,,
RG,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,70,Regular Talktime,UW,NA,NULL,6,RBP,,,,,,
RG,UTTAR PRADESH(EAST),Topup,20,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RG,UTTAR PRADESH(EAST),Topup,30,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
VF,KOLKATA,Topup,690,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,700,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,710,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,720,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,730,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,740,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,750,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,760,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,770,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,780,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,790,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,800,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,810,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,820,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,830,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,840,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,860,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,870,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,KOLKATA,Topup,880,Regular Talktime,KO,30 Days,NULL,12,VFP,,,,,,
VF,CHENNAI,Topup,10,Regular Talktime,CH,NA,NULL,12,VFP,,,,,,
VF,CHENNAI,Topup,20,Regular Talktime,CH,NA,NULL,12,VFP,,,,,,
VF,CHENNAI,Topup,30,Regular Talktime,CH,NA,NULL,12,VFP,,,,,,
VF,CHENNAI,Topup,50,Regular Talktime,CH,NA,NULL,12,VFP,,,,,,
VF,CHENNAI,Topup,70,Regular Talktime,CH,NA,NULL,12,VFP,,,,,,
VF,CHENNAI,Topup,100,Regular Talktime,CH,NA,NULL,12,VFP,,,,,,
VF,CHENNAI,Topup,270,Customer may also become eligible for extra talk time up to Rs.100,CH,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,20,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,30,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,40,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,50,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,60,Get assured maximum talktime for your recharges and may get total surprise Talktime upto Rs.100,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,70,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,90,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,100,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,110,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,120,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,140,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,150,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,160,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,DELHI,Topup,900,Get maximum talktime for your recharges,DL,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,10,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,20,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,30,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,40,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,50,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,60,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,70,"Get surprised with Hero Recharge, Get Talktime between 59 to as much as 110",GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,80,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,90,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,100,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,130,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,140,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,150,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,170,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,190,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,200,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,220,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,270,Surprise talktime ranging from 237.3 to 337,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,290,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,350,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,370,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,380,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,390,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,400,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,410,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,420,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,430,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,440,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,GUJRAT,Topup,450,Regular Talktime,GJ,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,10,Talk Time of Rs 7.90,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,20,Talk Time of Rs15.80,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,30,Talk Time of Rs23.70,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,50,Talk Time of Rs41.50,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,60,Surprise Talk time of Rs50.4 to Rs100,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,70,Talktime of Rs 59.3,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,80,Talktime of Rs 68.2,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,90,Talk Time of Rs77.10,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,100,Talk Time of Rs86,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,130,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,140,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,160,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,170,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,180,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,190,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,200,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,210,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,220,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,230,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,240,Top Up Recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,260,Top up recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,270,Surprise Talk time of Rs240.3 to Rs337,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,280,Top up recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,290,Top up recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,300,Top up recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,310,Top up recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,320,Top up recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,330,Top up recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HARYANA,Topup,340,Top up recharge,HR,NA,NULL,12,VFP,,,,,,
VF,HIMACHAL PRADESH,Topup,10,Talk Value,HP,NA,NULL,12,VFP,,,,,,
VF,HIMACHAL PRADESH,Topup,20,Talk Value,HP,NA,NULL,12,VFP,,,,,,
VF,HIMACHAL PRADESH,Topup,25,STD Calls @ 40p/min,HP,21 Days,NULL,12,VFP,,,,,,
RG,UTTAR PRADESH(EAST),Topup,40,Regular Talktime,UE,NA,NULL,6,RBP,,,,,,
RG,KARNATAKA,Topup,50,Regular Talktime,KN,NA,NULL,6,RBP,,,,,,
RG,KARNATAKA,Topup,90,Regular Talktime,KN,NA,NULL,6,RBP,,,,,,
RG,KARNATAKA,Topup,100,Regular Talktime,KN,NA,NULL,6,RBP,,,,,,
RG,KARNATAKA,Topup,400,Regular Talktime,KN,NA,NULL,6,RBP,,,,,,
RG,KARNATAKA,Topup,1000,Regular Talktime,KN,NA,NULL,6,RBP,,,,,,
RG,KERALA,Topup,10,Regular Talktime,KL,NA,NULL,6,RBP,,,,,,
RG,KERALA,Topup,20,Regular Talktime,KL,NA,NULL,6,RBP,,,,,,
RG,KERALA,Topup,30,Regular Talktime,KL,NA,NULL,6,RBP,,,,,,
RG,KERALA,Topup,50,Regular Talktime,KL,NA,NULL,6,RBP,,,,,,
RG,KERALA,Topup,90,Regular Talktime,KL,NA,NULL,6,RBP,,,,,,
RG,KERALA,Topup,100,Regular Talktime,KL,NA,NULL,6,RBP,,,,,,
RG,KERALA,Topup,1000,Regular Talktime,KL,NA,NULL,6,RBP,,,,,,
TD,WEST BENGAL & ANDAMAN NIKOBAR,Topup,30,Regular Talktime,WB,NA,NULL,8,TSP,,,,,,
TD,WEST BENGAL & ANDAMAN NIKOBAR,Topup,250,Regular Talktime,WB,NA,NULL,8,TSP,,,,,,
TD,UTTAR PRADESH(WEST) & UTTARANCHAL,Topup,30,Regular Talktime,UW,NA,NULL,8,TSP,,,,,,
TD,UTTAR PRADESH(EAST),Topup,30,Regular Talktime,UE,NA,NULL,8,TSP,,,,,,
TD,TAMILNADU,Topup,30,Regular Talktime,TN,NA,NULL,8,TSP,,,,,,
TD,TAMILNADU,Topup,250,Regular Talktime,TN,NA,NULL,8,TSP,,,,,,
TD,RAJASTHAN,Topup,10,Regular Talktime,RJ,NA,NULL,8,TSP,,,,,,
TD,RAJASTHAN,Topup,20,Regular Talktime,RJ,NA,NULL,8,TSP,,,,,,
TD,RAJASTHAN,Topup,30,Regular Talktime,RJ,NA,NULL,8,TSP,,,,,,
TD,RAJASTHAN,Topup,60,Regular Talktime,RJ,NA,NULL,8,TSP,,,,,,
TD,RAJASTHAN,Topup,120,Regular Talktime,RJ,NA,NULL,8,TSP,,,,,,
TD,RAJASTHAN,Topup,299,Regular Talktime,RJ,NA,NULL,8,TSP,,,,,,
TD,PUNJAB,Topup,30,Regular Talktime,PB,NA,NULL,8,TSP,,,,,,
TD,ORISSA,Topup,30,Regular Talktime,OR,NA,NULL,8,TSP,,,,,,
TD,ORISSA,Topup,250,Regular Talktime,OR,NA,NULL,8,TSP,,,,,,
TD,MUMBAI,Topup,30,Regular Talktime,MU,NA,NULL,8,TSP,,,,,,
TD,MADHYA PRADESH & CHHATTISGARH,Topup,30,Regular Talktime,MP,NA,NULL,8,TSP,,,,,,
TD,KOLKATA,Topup,30,Regular Talktime,KO,NA,NULL,8,TSP,,,,,,
TD,KOLKATA,Topup,250,Regular Talktime,KO,NA,NULL,8,TSP,,,,,,
TD,BIHAR & JHARKHAND,Topup,10,Regular Talktime,BR,NA,NULL,8,TSP,,,,,,
TD,BIHAR & JHARKHAND,Topup,20,Regular Talktime,BR,NA,NULL,8,TSP,,,,,,
TD,BIHAR & JHARKHAND,Topup,30,Regular Talktime,BR,NA,NULL,8,TSP,,,,,,
TD,BIHAR & JHARKHAND,Topup,90,Regular Talktime,BR,NA,NULL,8,TSP,,,,,,
TD,BIHAR & JHARKHAND,Topup,110,Regular Talktime,BR,NA,NULL,8,TSP,,,,,,
TD,GUJRAT,Topup,30,Regular Talktime,GJ,NA,NULL,8,TSP,,,,,,
TD,GUJRAT,Topup,250,Regular Talktime,GJ,NA,NULL,8,TSP,,,,,,
TD,HIMACHAL PRADESH,Topup,30,Regular Talktime,HP,NA,NULL,8,TSP,,,,,,
TD,HIMACHAL PRADESH,Topup,100,Regular Talktime,HP,NA,NULL,8,TSP,,,,,,
TD,HIMACHAL PRADESH,Topup,250,Regular Talktime,HP,NA,NULL,8,TSP,,,,,,
TD,KARNATAKA,Topup,10,Regular Talktime,KN,NA,NULL,8,TSP,,,,,,
TD,KARNATAKA,Topup,20,Regular Talktime,KN,NA,NULL,8,TSP,,,,,,
